Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
DMKJLJHC_02802 Galactofuranosyltransferase GlfT2,21.73459,21.58408,20.95539,21.01991,20.34371,21.36383,20.73389,20.70878,20.20945,20.9231,19.99053,20.85339,22.63109,22.28174,22.12487,0.0031729856364084144,0.0024349671853397567,0.0019331601085426343,0.0019286329062668164,0.018804841156910505,21.424686666666663,20.90915,20.550706666666667,20.589006666666666,22.3459,0.3374836648227911,0.4237625410533586,0.24152254888979224,0.42414275225316483,0.21158457930577051,-0.5155366666666623,-0.873979999999996,-0.8356799999999964,0.9212133333333377,-0.35844333333333367,-0.3201433333333341,1.43675,0.03829999999999956,1.7951933333333336,1.756893333333334,0.24957501933736587,0.04080865404890718,0.09470288424495808,0.030769675313047418,,+,,+,0.3573678975028245,0.4921912886443669,0.012747858544061437,,,+,0.9169834744157933,0.0013842789706741236,,+,0.006331852604420365,+
DMKJLJHC_02803 hypothetical protein,23.68442,23.93724,23.81255,23.62545,23.64163,23.51075,23.17297,23.44304,23.26428,23.60885,23.7263,24.09676,21.71059,21.62379,21.81701,0.01659363045286023,0.0156421002524522,0.012939271269787517,0.01799106353816028,0.01216160906626099,23.811403333333335,23.592609999999997,23.29343,23.810636666666667,21.717129999999997,0.10321651751967258,0.058259435859494654,0.11216577939223137,0.20792393967239292,0.07901717450444984,-0.21879333333333761,-0.5179733333333338,-0.0007666666666672484,-2.094273333333337,-0.2991799999999962,0.21802666666667037,-1.8754799999999996,0.5172066666666666,-1.5763000000000034,-2.09350666666667,0.05938088178422613,0.008612533182181666,0.9964969782149171,2.1980572219211596e-05,,+,,+,0.028634866244529617,0.2264955186241298,1.1159581892952626e-05,+,,+,0.036359795761056406,8.396747751327114e-05,+,+,0.00018416897400241994,+
DMKJLJHC_02805 Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,24.36339,24.29789,24.27206,24.01962,23.86335,24.02825,24.60371,24.59599,24.4706,23.9693,23.73045,24.01154,21.49886,22.12864,22.19531,0.02346222055751354,0.020324655539568925,0.031060757943871697,0.019190697395065046,0.014202459478242127,24.311113333333335,23.970406666666666,24.556766666666665,23.903763333333334,21.94093666666667,0.038439863278748404,0.0757824369861217,0.06101049326868967,0.12375833448925956,0.3137781133575477,-0.3407066666666694,0.24565333333332973,-0.407350000000001,-2.3701766666666657,0.5863599999999991,-0.06664333333333161,-2.0294699999999963,-0.6530033333333307,-2.6158299999999954,-1.9628266666666647,0.0047712808172017335,0.00853728081630987,0.011286920891654405,0.000447790137667507,+,+,+,+,0.0010395858458076847,0.5514507438841147,0.0008841567128160439,+,,+,0.002592212195419843,0.0003184654338823278,+,+,0.0011886540753974202,+
"DMKJLJHC_02812 Cob(I)yrinic acid a,c-diamide adenosyltransferase",21.05325,20.95397,20.70049,20.94785,20.90124,20.81527,21.63848,22.22205,21.9754,20.84682,20.64333,20.89792,21.69868,21.72164,22.06733,0.0022095067274105753,0.002399730393471199,0.005082592135477679,0.0022262185575836284,0.013144149429140817,20.90257,20.88812,21.945309999999996,20.796023333333334,21.829216666666667,0.148529176482827,0.05491487290950015,0.23918966295947303,0.10996739830008248,0.16863226269673887,-0.014450000000000074,1.042739999999995,-0.10654666666666657,0.9266466666666666,1.057189999999995,-0.0920966666666665,0.9410966666666667,-1.1492866666666615,-0.11609333333332827,1.0331933333333332,0.9035488646458291,0.006350801002601514,0.4606439997060032,0.004308265153365487,,+,,+,0.0036713169401700507,0.34906269071170054,0.0016870439484955946,+,,+,0.0034955857950848346,0.6047358147180195,+,,0.0019136101994513743,+
DMKJLJHC_02814 putative GTP-binding protein YjiA,25.44484,25.49317,25.54109,25.63506,25.58092,25.50209,25.52728,25.66777,25.76284,25.60801,25.77894,25.663,24.24793,22.43169,21.97603,0.05323073777979062,0.06171042520143304,0.06638955897550253,0.06588547625840481,0.027328774878811364,25.493033333333333,25.572689999999998,25.652630000000002,25.683316666666666,22.88521666666667,0.03929401679079903,0.05459581730010713,0.09676102211117846,0.07124531064490343,0.9813756435172458,0.07965666666666493,0.15959666666666905,0.19028333333333336,-2.6078166666666647,0.07994000000000412,0.11062666666666843,-2.6874733333333296,0.03068666666666431,-2.7674133333333337,-2.798099999999998,0.16930143124354952,0.09676059714949801,0.02972607455301531,0.019860909688134986,,,+,+,0.36642633576040207,0.15628794574553825,0.01804236066685551,,,+,0.7362456349358747,0.01655608139997891,,+,0.015843078727439598,+
DMKJLJHC_02816 Precorrin-8X methylmutase,21.17913,21.39665,20.90198,21.87527,21.55506,18.99327,21.55647,21.4437,21.37305,20.67642,20.04705,21.06415,22.46197,20.91687,21.9615,0.00263976162401243,0.0022698846682392363,0.0036250338402855427,0.001937834328190021,0.012704304997855862,21.159253333333336,20.807866666666666,21.45774,20.595873333333333,21.780113333333333,0.20243667920831288,1.289755637846006,0.07553615160967699,0.4191172681031208,0.6436921337789439,-0.35138666666667007,0.29848666666666546,-0.5633800000000022,0.6208599999999969,0.6498733333333355,-0.21199333333333215,0.9722466666666669,-0.8618666666666677,0.3223733333333314,1.184239999999999,0.7228254477126625,0.12244426213418554,0.16210304460925443,0.26307319086880177,,,,,0.5161432033984956,0.8358637826749519,0.394165748498991,,,,0.04583421910369606,0.5205710157460456,+,,0.09470589242569576,
DMKJLJHC_02817 Precorrin-2 C(20)-methyltransferase,21.10329,19.39277,21.177,19.386,21.45031,21.17402,22.14796,21.20508,21.82159,20.07388,21.2719,21.58026,20.80534,21.03271,21.52121,0.0017397029499414758,0.0020631694701707653,0.004362427423043105,0.002520864491664204,0.008038272846925864,20.557686666666665,20.670109999999998,21.72487666666667,20.975346666666667,21.119753333333335,0.8242699481898451,0.9149819342843157,0.3909567539880718,0.6497451221996378,0.2986635460774469,0.11242333333333221,1.167190000000005,0.4176600000000015,0.56206666666667,1.0547666666666728,0.30523666666666927,0.44964333333333784,-0.7495300000000036,-0.605123333333335,0.14440666666666857,0.9035080060715945,0.144654931626147,0.6036398950626416,0.41586299433162494,,,,,0.20820889493837005,0.7200660526961931,0.5449324712349051,,,,0.23469326114623476,0.15694109422835337,,,0.7893744619031227,
DMKJLJHC_02897 Ribosomal RNA large subunit methyltransferase J,22.49431,22.34484,22.35394,22.73577,22.581,22.59161,22.77137,22.77608,22.92722,22.74263,22.42465,22.50346,22.3023,21.88893,22.4949,0.006228354196171803,0.008060553991474415,0.0093511543111336,0.0075448134792658805,0.017337719169956127,22.397696666666672,22.636126666666666,22.82489,22.55691333333333,22.228709999999996,0.06841688209466565,0.07059149350704734,0.07238378133255988,0.13520543439110977,0.25279969185107903,0.23842999999999392,0.427193333333328,0.15921666666665857,-0.16898666666667594,0.18876333333333406,-0.07921333333333536,-0.40741666666666987,-0.2679766666666694,-0.5961800000000039,-0.3282033333333345,0.026535125152495866,0.00373059099172646,0.21148188110902016,0.4131191465080162,+,+,,,0.05756256909750011,0.50339529992843,0.09315052557435849,,,,0.06886382828862138,0.032703620087261874,,+,0.18075446964660163,
DMKJLJHC_02899 Iron-sulfur cluster carrier protein,25.38663,25.36246,25.37229,24.71267,25.01159,25.24362,25.38861,25.0242,25.51533,25.17181,24.95598,24.97767,22.69715,21.57815,22.28691,0.04900807779602176,0.04118495945686709,0.05233247053993078,0.042041004496917514,0.016848351655342424,25.373793333333328,24.989293333333336,25.30938,25.035153333333337,22.187403333333332,0.009924455764536152,0.2173320526035887,0.2081829546336581,0.09703572343329171,0.46221671146287574,-0.38449999999999207,-0.06441333333332722,-0.33863999999999095,-3.186389999999996,0.32008666666666485,0.04586000000000112,-2.8018900000000038,-0.27422666666666373,-3.1219766666666686,-2.847750000000005,0.06680959646334526,0.6846198993116199,0.00798770993464873,0.0006205845722704684,,,+,+,0.20699009767255946,0.7987326327309752,0.0014877257818873492,,,+,0.1665952406732039,0.0009570832483666193,,+,0.0010378227256769641,+
DMKJLJHC_02900 Transcriptional regulator MraZ,23.50337,23.29586,23.52205,23.08827,23.48824,23.21718,23.31962,22.98675,22.78177,23.52707,23.55157,23.28546,21.92067,22.01763,22.04805,0.012831171495191054,0.01246072117939476,0.010775138162026741,0.014057536639090474,0.014749378047201644,23.440426666666667,23.26456333333333,23.029380000000003,23.454700000000003,21.99545,0.10250813441977243,0.1666891026898747,0.22163580231241176,0.12008801133613063,0.05431623698306009,-0.1758633333333357,-0.4110466666666639,0.014273333333335358,-1.4449766666666655,-0.2351833333333282,0.19013666666667106,-1.2691133333333298,0.42531999999999925,-1.0339300000000016,-1.4592500000000008,0.2726292031437035,0.07594601468955946,0.90444051353275,6.10022977289294e-05,,,,+,0.2965863937606132,0.2607134371756715,0.000513142989605861,,,+,0.07548407185986301,0.0030473773546219178,,+,9.716793445668347e-05,+
DMKJLJHC_02901 Ribosomal RNA small subunit methyltransferase H,24.19513,24.15869,24.31548,24.10653,24.20008,24.61459,24.03951,23.38047,23.94584,24.35421,24.17623,24.1404,20.78302,22.10143,20.95798,0.022073665635824687,0.025666576943582577,0.01823781675031022,0.023953843152682217,0.008987639230421191,24.2231,24.307066666666667,23.788606666666666,24.223613333333333,21.28081,0.0669951077815891,0.22078020900635303,0.2911187286238312,0.0934971095215716,0.5846455557002039,0.08396666666666874,-0.4344933333333323,0.0005133333333340317,-2.94229,-0.518460000000001,-0.08345333333333471,-3.0262566666666686,0.4350066666666663,-2.5077966666666676,-2.942803333333334,0.6339115387971722,0.1088293849553431,0.9952664026245523,0.0021108282715730947,,,,+,0.11522166031843012,0.6483412249750953,0.002379504393569409,,,+,0.11453975479012975,0.005579079813811568,,+,0.0021582997533440003,+
"DMKJLJHC_02904 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",25.10721,25.09317,24.88068,24.53362,24.49314,24.47277,24.3179,24.157,24.34076,24.44556,24.49069,24.36353,21.6043,22.39519,20.87351,0.03853705242800707,0.02933590640902757,0.025494976970104104,0.0277003423566484,0.011403980309826773,25.027019999999997,24.49984333333333,24.27188666666667,24.43326,21.62433333333333,0.10363663155467656,0.025290072272643335,0.08177144788304115,0.05263638728737623,0.6213847473899635,-0.5271766666666657,-0.7551333333333261,-0.5937599999999961,-3.4026866666666677,-0.22795666666666037,-0.06658333333333033,-2.875510000000002,0.16137333333333004,-2.6475533333333416,-2.8089266666666717,0.002205422262940484,0.0012689705408274537,0.0019475691328674142,0.0015776750272600846,+,+,+,+,0.019665212813990245,0.18215405792747302,0.00282657193411371,+,,+,0.07879484477403538,0.003944618495094132,,+,0.003114566754874013,+
DMKJLJHC_02905 UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,24.26033,24.31741,24.19175,24.21505,24.19144,24.10981,24.33674,24.5779,24.5956,24.21156,24.16315,24.31334,23.39034,21.9365,22.12439,0.022590604802823575,0.02337431740925605,0.02993305856996672,0.024049281743597745,0.020690198027713366,24.256496666666663,24.1721,24.50341333333333,24.22935,22.483743333333333,0.051372039952574264,0.04508799618523831,0.11807715707207041,0.06259191694353687,0.6456334357478363,-0.08439666666666312,0.24691666666666734,-0.02714666666666332,-1.7727533333333305,0.33131333333333046,0.0572499999999998,-1.6883566666666674,-0.27406333333333066,-2.019669999999998,-1.7456066666666672,0.1557100584127868,0.05343826339484626,0.6601386576795636,0.017980418565411316,,,,+,0.02070687074054879,0.3531471257871915,0.02103276748970047,+,,+,0.04410978065322645,0.01214027767290675,+,+,0.019008892832232827,+
DMKJLJHC_02906 Phospho-N-acetylmuramoyl-pentapeptide-transferase,22.86019,22.50235,22.68487,22.57212,22.60544,22.67373,21.63059,22.61894,21.16723,23.31451,22.69387,22.62591,21.90802,22.49175,22.24654,0.0075874984873796365,0.007954928683380729,0.00461343435841231,0.009426149537615707,0.017178937223270564,22.68247,22.61709666666667,21.805586666666667,22.878096666666668,22.215436666666665,0.14609742502864292,0.04229307613414741,0.6054383293853205,0.3098355354413395,0.23931950921078024,-0.06537333333332995,-0.8768833333333319,0.19562666666666928,-0.4670333333333332,-0.811510000000002,0.26099999999999923,-0.40166000000000324,1.0725100000000012,0.4098499999999987,-0.6626600000000025,0.5761061582653122,0.11730073856312673,0.46458876094802315,0.0780369003250718,,,,,0.13160488609555557,0.3032537217790264,0.07961175281057993,,,,0.08959536134478731,0.4236064647580266,,,0.07486423205637349,
DMKJLJHC_02907 hypothetical protein,23.91752,23.45488,23.91816,22.6599,22.7369,22.70944,20.6664,19.82502,20.95697,22.98647,22.12657,22.25917,21.94405,21.69648,21.61183,0.016051923980610703,0.008437597862404474,0.0018442715963423728,0.00704195122825765,0.012448662854763693,23.76352,22.70208,20.482796666666665,22.457403333333332,21.750786666666666,0.21824159334706758,0.0318630109479099,0.48000717955278777,0.37800294825422825,0.14095966948819852,-1.061440000000001,-3.2807233333333343,-1.306116666666668,-2.0127333333333333,-2.2192833333333333,-0.24467666666666688,-0.9512933333333322,1.9746066666666664,1.267990000000001,-0.7066166666666653,0.002435143353939767,0.0009202703062644265,0.013350127411898529,0.00039427352561095477,+,+,+,+,0.0028504671839492484,0.4132828652111907,0.0007409783769672562,+,,+,0.010256343587875342,0.0230761020596876,+,+,0.06842896486685633,
DMKJLJHC_02908 UDP-N-acetylmuramoylalanine--D-glutamate ligase,24.4159,24.18979,24.29593,23.76061,23.83932,23.7601,24.01818,24.02013,23.90408,23.7685,23.61392,23.87127,21.89725,21.81244,22.73307,0.023290897417813,0.017894309838328366,0.020836645478529765,0.01726528090665712,0.016389715216544865,24.300539999999998,23.786676666666665,23.980796666666667,23.751229999999996,22.147586666666665,0.09236655996625705,0.037225040258168,0.05425271626584489,0.10577001875137663,0.41544452837359225,-0.5138633333333331,-0.3197433333333315,-0.549310000000002,-2.1529533333333326,0.19412000000000162,-0.03544666666666885,-1.6390899999999995,-0.22956666666667047,-1.8332100000000011,-1.6036433333333306,0.0018749168302798363,0.013464066519272526,0.005217281703004506,0.002020043430214472,+,+,+,+,0.014003725591953448,0.6779673028368873,0.005132148367451157,+,,+,0.05238180817045071,0.0034666666780707686,,+,0.006127664183957733,+
DMKJLJHC_02911 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,24.44183,24.44221,24.24837,24.72166,24.52522,24.44632,23.96534,23.54745,24.28447,24.63062,24.35481,24.61796,22.47458,22.43991,21.63596,0.02456656637469873,0.03067842110792582,0.020149532523602007,0.02971326495933789,0.016802634514543276,24.37747,24.564400000000003,23.932419999999997,24.534463333333335,22.18348333333333,0.09128761726908258,0.11577084607102071,0.30178625427057826,0.12713918628372944,0.38741610070941646,0.18693000000000382,-0.44505000000000194,0.15699333333333598,-2.1939866666666674,-0.6319800000000058,-0.029936666666667833,-2.3809166666666712,0.6020433333333379,-1.7489366666666655,-2.3509800000000034,0.1474200308384298,0.11661647154733822,0.22903303526648353,0.001460820694527322,,,,+,0.05058587126324314,0.8176350814219335,0.0011362635231851866,,,+,0.06005101330511461,0.007299895028322255,,+,0.0012311494711839434,+
DMKJLJHC_02912 UDP-N-acetylmuramate--L-alanine ligase,25.32041,25.41745,25.40087,25.55385,25.63043,25.59557,25.05676,25.26435,25.0498,25.48619,25.45823,25.36102,25.63198,22.90098,24.60218,0.049204930834902356,0.06259760969331034,0.046010496821927906,0.05547318166939931,0.07693201629296709,25.379576666666665,25.593283333333332,25.12363666666667,25.435146666666668,24.378380000000003,0.04238116667682609,0.0313054386471246,0.0995399150536549,0.05364396476357416,1.1261009664620065,0.21370666666666693,-0.2559399999999954,0.055570000000003006,-1.0011966666666616,-0.4696466666666623,-0.15813666666666393,-1.2149033333333286,0.3115099999999984,-0.7452566666666662,-1.0567666666666646,0.004575851934744105,0.028684833610302867,0.3143960779243611,0.27732179911159294,+,+,,,0.003123455237905646,0.022744615870542988,0.20191238653789892,+,+,,0.0176005553387452,0.4039605328372078,+,,0.25560042483542406,
DMKJLJHC_02914 UDP-N-acetylenolpyruvoylglucosamine reductase,21.08829,21.38617,21.55338,21.49014,19.64836,19.27674,20.35479,20.90212,20.06523,19.4843,19.69253,19.60196,21.72051,21.19224,22.49137,0.0029975164211135438,0.001427178377940301,0.0017912513556180211,0.0009669424300264086,0.012892905789442573,21.342613333333333,20.138413333333332,20.440713333333335,19.59293,21.801373333333334,0.1923539522743308,0.9677806542577484,0.34701905080589196,0.08524900351323765,0.5334409359578197,-1.2042000000000002,-0.9018999999999977,-1.7496833333333335,0.4587600000000016,0.30230000000000246,-0.5454833333333333,1.6629600000000018,-0.8477833333333358,1.3606599999999993,2.208443333333335,0.15943962919986532,0.032443571591389,0.0002990708000586871,0.3163893504657312,,+,+,,0.6988779560531051,0.47162058875630536,0.10041194544003151,,,,0.028430455067118877,0.039018903888218014,+,+,0.004446171621387456,+
DMKJLJHC_02918 Cell division protein FtsZ,22.42488,21.28557,20.89704,22.50402,22.96705,21.6248,24.32834,24.27654,24.33293,21.77872,22.40093,21.98437,21.99535,21.81043,21.39183,0.0034270905802991245,0.006680899376576295,0.026224762392502175,0.005326711832598082,0.01229217990217971,21.53583,22.365289999999998,24.312603333333332,22.05467333333333,21.732536666666665,0.6483550041451063,0.5566825997520191,0.02556938316728742,0.2588348766212842,0.2524673261147976,0.8294599999999974,2.776773333333331,0.5188433333333293,0.19670666666666392,1.9473133333333337,-0.3106166666666681,-0.6327533333333335,-2.2579300000000018,-2.580066666666667,-0.3221366666666654,0.24178168282589566,0.0037613805154405296,0.3525363378189758,0.7097195055782586,,+,,,0.0078067177796988145,0.5138243653801785,0.21705425732745662,+,,,0.00025281735886804055,0.0001359492077690798,+,+,0.27618034684946896,
DMKJLJHC_02920 Outer membrane protein assembly factor BamD,24.87788,24.88465,25.03725,25.26607,25.34479,25.44623,25.68488,25.67012,25.83836,25.27522,25.15271,25.22993,23.74776,22.25057,22.20839,0.03611219787574246,0.05297044279223228,0.0701015511854033,0.047764225577318783,0.024636160862450514,24.93326,25.352363333333333,25.731120000000004,25.219286666666665,22.73557333333333,0.07358395794374357,0.07374470798339092,0.07606916852444287,0.050577567051895284,0.715931176502943,0.4191033333333323,0.7978600000000036,0.28602666666666465,-2.1976866666666695,0.3787566666666713,-0.13307666666666762,-2.6167900000000017,-0.5118333333333389,-2.995546666666673,-2.483713333333334,0.004713613221832815,0.00043838390892417343,0.010575586569544385,0.012462662953881827,+,+,+,+,0.007201945656709491,0.10311610907109356,0.006782513631724666,+,,+,0.001372867876293404,0.0041697142214947944,+,+,0.008078751618805505,+
DMKJLJHC_02921 DNA repair protein RecN,25.37931,25.65835,25.38887,25.56866,25.6265,25.54153,25.88185,25.91809,25.97077,25.30584,25.49393,25.48361,21.38555,22.21502,21.08572,0.05258809473134624,0.06197648358802386,0.08010522611875796,0.05519115740627177,0.010922482442921995,25.47551,25.57889666666667,25.92357,25.42779333333333,21.562096666666665,0.12934629900645184,0.035436019653579065,0.0365076649486112,0.0863368875716253,0.4776373566024987,0.10338666666666896,0.4480600000000017,-0.04771666666666974,-3.9134133333333345,0.3446733333333327,-0.1511033333333387,-4.0168000000000035,-0.4957766666666714,-4.361473333333336,-3.865696666666665,0.33689561075249735,0.009207685816372182,0.6867207208758974,0.0003638590177220931,,+,,+,0.0006632261744875605,0.08388132723778106,0.00028935092110088536,+,,+,0.001708274226120451,0.0002097716294751561,+,+,0.00035400921987581695,+
DMKJLJHC_02922 Pentachlorophenol 4-monooxygenase,24.8479,24.75149,24.70778,24.6888,24.71146,24.75195,24.58583,24.39238,24.5357,24.3098,24.46351,24.57992,21.59018,20.85768,21.92526,0.03222729041518001,0.03411077582797145,0.029958451072769936,0.028044550775124667,0.010160073132859113,24.769056666666668,24.717403333333333,24.50463666666667,24.451076666666665,21.457706666666667,0.05853685126102636,0.026121166810760352,0.08197326244304087,0.11062592955039553,0.44579042320604345,-0.05165333333333422,-0.26441999999999766,-0.31798000000000215,-3.311350000000001,-0.21276666666666344,-0.26632666666666793,-3.2596966666666667,-0.05356000000000449,-3.0469300000000032,-2.9933699999999988,0.31806299958802303,0.020610276868785922,0.022900978179548975,0.00047996970334163836,,+,+,+,0.024954727522394183,0.029556576561941807,0.0004968112562974067,+,+,+,0.6115074855571616,0.0006833958722122623,,+,0.0007700894659763243,+
DMKJLJHC_02924 putative FAD-linked oxidoreductase,24.2558,24.42643,23.92533,22.94512,22.83632,22.38735,23.95465,23.47655,24.20576,23.00628,22.6728,22.54748,22.02232,22.02806,22.03675,0.021761020717019453,0.00856042444271118,0.019416902001524,0.008578697191109515,0.015096848899493823,24.202520000000003,22.72293,23.878986666666666,22.74218666666667,22.029043333333334,0.20801341511226357,0.24141225086284726,0.3024681923038455,0.1936237625453609,0.00593191556094883,-1.4795900000000017,-0.3235333333333372,-1.4603333333333346,-2.1734766666666694,1.1560566666666645,0.019256666666667144,-0.6938866666666677,-1.1367999999999974,-1.8499433333333322,-0.7131433333333348,0.0027832018959430705,0.28062450132114086,0.001904353050309478,0.0001222890098285199,+,,+,+,0.013427928566308018,0.9341064738353637,0.015303031341902326,+,,+,0.011019097799090827,0.0009834557203728255,+,+,0.006488038587344729,+
DMKJLJHC_02925 Aminopeptidase,26.14637,26.13487,26.1812,25.84962,26.08799,25.74486,26.18535,26.09055,26.24844,25.92721,26.01875,26.01759,25.54123,21.72038,23.7167,0.08417389607714101,0.07711336379855249,0.09534163512610722,0.08136982043945877,0.0467394509476979,26.154146666666666,25.89415666666667,26.17478,25.987849999999998,23.659436666666664,0.019697286333119603,0.14357851564755697,0.0648901980271282,0.042881570244881435,1.5603809358899798,-0.25998999999999484,0.020633333333332615,-0.16629666666666765,-2.4947100000000013,0.28062333333332745,0.09369333333332719,-2.2347200000000065,-0.18693000000000026,-2.515343333333334,-2.3284133333333337,0.06418003955454492,0.6891511474931709,0.007577122593623586,0.08659996857284426,,,+,,0.06544207344778227,0.42650467328475455,0.11390401198511244,,,,0.027306269282075194,0.08499711133727285,+,,0.1025477136008567,
DMKJLJHC_02926 Aerobic cobaltochelatase subunit CobT,24.64856,24.86571,24.6053,24.28369,24.12345,24.34191,24.39172,24.38916,24.28447,24.43492,24.38271,24.35871,21.26263,22.55733,21.53961,0.030860245998281313,0.024665722869672786,0.02700905259305554,0.02692146911285386,0.012760876740944798,24.706523333333333,24.249683333333333,24.355116666666664,24.39211333333333,21.786523333333335,0.11393902765173242,0.09237074909780124,0.04996566843565959,0.03181517492574325,0.5566487031832152,-0.4568399999999997,-0.3514066666666693,-0.3144100000000023,-2.919999999999998,0.10543333333333038,0.1424299999999974,-2.4631599999999985,0.03699666666666701,-2.568593333333329,-2.605589999999996,0.011648734421918664,0.016204611162027944,0.019797470266994487,0.0019037798934505817,+,+,+,+,0.22868490453137655,0.10823606498421853,0.003496615960603814,,,+,0.4269742652507259,0.0028906685673679307,,+,0.0027169579238461978,+
DMKJLJHC_02927 Chromate reductase,26.18422,26.30609,26.53952,26.60555,26.58061,26.87361,28.02385,27.90248,27.98338,26.85377,26.67142,26.62937,26.19143,21.14388,24.81558,0.09596463868726576,0.13355982797163027,0.3308785128565958,0.13499466367838966,0.061283588885931314,26.343276666666668,26.68659,27.969903333333335,26.718186666666668,24.050296666666668,0.14741474063184962,0.13263448822484494,0.0504571411089535,0.09739671737566671,2.1305217179262823,0.3433133333333309,1.6266266666666667,0.37490999999999985,-2.29298,1.2833133333333357,0.03159666666666894,-2.636293333333331,-1.2517166666666668,-3.9196066666666667,-2.66789,0.07056679939666705,0.00012250775904204677,0.03990834823469945,0.2035225951203183,,+,+,,0.0002154212091624444,0.7994077728797351,0.15564088724300906,+,,,8.62402184572347e-05,0.05998141930346062,+,,0.15160495205204932,
DMKJLJHC_02929 Aerobic cobaltochelatase subunit CobS,27.13301,27.15952,27.26589,27.00582,27.1033,27.16365,27.25827,27.34079,27.35733,27.15006,26.84673,27.07765,26.73609,23.54651,25.7231,0.17212279038571024,0.17676338618758175,0.21070067556979447,0.1669630714351786,0.14933055173315524,27.186139999999998,27.090923333333336,27.318796666666668,27.024813333333338,25.335233333333335,0.05742091314727275,0.06502544954776494,0.04332821200506174,0.1293472258002546,1.330710476257785,-0.09521666666666206,0.1326566666666693,-0.1613266666666604,-1.8509066666666634,0.22787333333333137,-0.06610999999999834,-1.7556900000000013,-0.2939833333333297,-1.9835633333333327,-1.689580000000003,0.19555495665496384,0.0595440710150483,0.1822243340337432,0.12082893191974382,,,,,0.014562165845905185,0.5535906595177913,0.13582738611937895,+,,,0.038109898711407304,0.10284742956525243,+,,0.14843742797709167,
DMKJLJHC_02930 hypothetical protein,21.5326,21.26665,20.94963,19.72395,19.41038,21.18313,21.04193,20.88926,20.55088,20.34717,19.82623,21.04082,21.53875,21.17053,22.16282,0.0028104107311819233,0.0013952970834381474,0.0023417890612664727,0.0016973827276508691,0.011401609165328494,21.249626666666668,20.105819999999998,20.827356666666667,20.40474,21.624033333333333,0.23830072126528587,0.7724545998741065,0.20519347395947019,0.49752249242287244,0.40956464384622976,-1.14380666666667,-0.42227000000000103,-0.8448866666666675,0.37440666666666544,0.7215366666666689,0.2989200000000025,1.5182133333333354,-0.4226166666666664,0.7966766666666665,1.219293333333333,0.11598000038227535,0.13038879980330487,0.09624401927775031,0.32639321527624393,,,,,0.27078437782749554,0.6693494615034343,0.07001283030358224,,,,0.3290201958823013,0.06972962732231303,,,0.05546907397143443,
DMKJLJHC_02932 hypothetical protein,21.56783,21.50867,21.69795,20.50832,20.08451,20.04564,21.45611,20.90718,20.17577,21.1838,18.91959,20.41352,22.46702,22.15106,21.59273,0.003561876899880029,0.0015027194216198749,0.0023728284426411702,0.0014448054453083422,0.015534481835763236,21.591483333333333,20.212823333333336,20.846353333333333,20.172303333333335,22.070270000000004,0.07906259011413382,0.20954940425165244,0.5244632439827299,0.9399648366590937,0.36147016391398146,-1.3786599999999964,-0.7451299999999996,-1.4191799999999972,0.4787866666666716,0.6335299999999968,-0.04052000000000078,1.857446666666668,-0.6740499999999976,1.2239166666666712,1.8979666666666688,0.0009588232660592061,0.11788217101359895,0.1004677376176665,0.14123731812701346,+,,,,0.187841033544275,0.9554054812261906,0.0032693162897925667,,,+,0.425858954966365,0.053129755645448064,,,0.05608090296458323,
