#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-146D72111A946631									
#datatype	hitsFull Results									
#status	0									
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	specific	224224	307	553	1.19E-24	105.136	COG1305	YebA	 - 	cl34222
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	superfamily	224224	307	553	1.19E-24	105.136	cl34222	YebA superfamily	 - 	 - 
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	specific	214673	476	550	2.07E-15	70.8747	smart00460	TGc	 - 	cl17362
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	non-specific	223648	10	177	4.60E-05	45.3848	COG0575	CdsA	C	cl21502
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	superfamily	304393	10	177	4.60E-05	45.3848	cl21502	CTP_transf_1 superfamily	C	 - 
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	specific	316116	661	727	5.44E-05	41.3876	pfam13559	DUF4129	 - 	cl16304
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	superfamily	316116	661	727	5.44E-05	41.3876	cl16304	DUF4129 superfamily	 - 	 - 
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	non-specific	224748	11	229	0.0106862	38.6159	COG1835	OafA	C	cl21495
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	superfamily	354837	11	229	0.0106862	38.6159	cl21495	Acyl_transf_3 superfamily	C	 - 
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	non-specific	100796	302	443	0.0472444	36.8032	PRK01156	PRK01156	NC	cl30905
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	superfamily	100796	302	443	0.0472444	36.8032	cl30905	PRK01156 superfamily	NC	 - 
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	non-specific	226692	50	186	0.0664	35.9009	COG4241	YybS	N	cl01728
Q#228 - >GFJPDDAG_04241 Protein-glutamine gamma-glutamyltransferase	superfamily	321632	50	186	0.0664	35.9009	cl01728	DUF2232 superfamily	N	 - 
Q#229 - >GFJPDDAG_04242 hypothetical protein	specific	224635	25	311	9.66E-42	151.9	COG1721	YeaD2	C	cl34343
Q#229 - >GFJPDDAG_04242 hypothetical protein	superfamily	224635	25	311	9.66E-42	151.9	cl34343	YeaD2 superfamily	C	 - 
Q#229 - >GFJPDDAG_04242 hypothetical protein	specific	307821	206	278	5.37E-22	88.8851	pfam01882	DUF58	 - 	cl37652
Q#229 - >GFJPDDAG_04242 hypothetical protein	superfamily	307821	206	278	5.37E-22	88.8851	cl37652	DUF58 superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	specific	223786	1	313	8.97E-104	306.67	COG0714	MoxR	 - 	cl34016
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	223786	1	313	8.97E-104	306.67	cl34016	MoxR superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	specific	285027	40	170	3.02E-93	272.504	pfam07726	AAA_3	 - 	cl37565
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	285027	40	170	3.02E-93	272.504	cl37565	AAA_3 superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	336785	40	168	1.60E-14	69.2315	pfam07728	AAA_5	 - 	cl38244
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	336785	40	168	1.60E-14	69.2315	cl38244	AAA_5 superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	224160	39	284	1.13E-12	67.8161	COG1239	ChlI	C	cl34202
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	224160	39	284	1.13E-12	67.8161	cl34202	ChlI superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	273935	48	284	4.62E-12	66.3708	TIGR02031	BchD-ChlD	C	cl37032
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	273935	48	284	4.62E-12	66.3708	cl37032	BchD-ChlD superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	274135	95	312	5.54E-09	57.0062	TIGR02442	Cob-chelat-sub	C	cl37115
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	274135	95	312	5.54E-09	57.0062	cl37115	Cob-chelat-sub superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	227596	41	174	9.36E-09	56.5459	COG5271	MDN1	NC	cl34967
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	227596	41	174	9.36E-09	56.5459	cl34967	MDN1 superfamily	NC	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	333757	41	168	1.95E-08	51.8186	pfam00004	AAA	 - 	cl29659
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	356535	41	168	1.95E-08	51.8186	cl29659	AAA superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	131688	48	186	3.02E-08	53.6423	TIGR02640	gas_vesic_GvpN	C	cl31231
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	131688	48	186	3.02E-08	53.6423	cl31231	gas_vesic_GvpN superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	specific	99707	26	176	1.51E-07	49.8371	cd00009	AAA	 - 	cl21455
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	354812	26	176	1.51E-07	49.8371	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	306894	40	289	2.18E-07	51.3768	pfam00493	MCM	 - 	cl37627
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	306894	40	289	2.18E-07	51.3768	cl37627	MCM superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	225165	47	218	7.35E-07	49.9254	COG2256	RarA	C	cl34445
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	225165	47	218	7.35E-07	49.9254	cl34445	RarA superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	129721	22	271	2.24E-06	48.065	TIGR00635	ruvB	C	cl31021
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	129721	22	271	2.24E-06	48.065	cl31021	ruvB superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	227596	2	194	3.31E-06	48.8419	COG5271	MDN1	C	cl34967
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	350667	13	274	2.38E-05	45.1348	cd17761	MCM_arch	 - 	cl28901
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	355777	13	274	2.38E-05	45.1348	cl28901	MCM superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	350658	40	274	4.73E-05	44.2559	cd17706	MCM	 - 	cl28901
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	350664	102	273	7.43E-05	43.5521	cd17758	MCM7	N	cl28901
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	225164	22	191	0.000385896	41.3885	COG2255	RuvB	C	cl34444
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	225164	22	191	0.000385896	41.3885	cl34444	RuvB superfamily	C	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	225822	40	140	0.00746794	37.7254	COG3284	AcoR	NC	cl34580
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	225822	40	140	0.00746794	37.7254	cl34580	AcoR superfamily	NC	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	227596	41	154	0.0140581	37.286	COG5271	MDN1	C	cl34967
Q#230 - >GFJPDDAG_04243 hypothetical protein	specific	214640	38	151	0.0176672	35.0417	smart00382	AAA	 - 	cl30760
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	357636	38	151	0.0176672	35.0417	cl30760	AAA superfamily	 - 	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	224143	41	69	0.0189071	36.0891	COG1222	RPT1	NC	cl34191
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	224143	41	69	0.0189071	36.0891	cl34191	RPT1 superfamily	NC	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	350665	40	274	0.0213668	35.972	cd17759	MCM8	 - 	cl28901
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	131085	104	306	0.0222837	36.0179	TIGR02030	BchI-ChlI	N	cl31160
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	131085	104	306	0.0222837	36.0179	cl31160	BchI-ChlI superfamily	N	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	223540	40	210	0.0242491	35.9548	COG0464	SpoVK	N	cl33891
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	223540	40	210	0.0242491	35.9548	cl33891	SpoVK superfamily	N	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	350661	40	274	0.0396211	35.1044	cd17755	MCM4	 - 	cl28901
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	179699	41	69	0.0396417	35.1931	PRK03992	PRK03992	NC	cl32052
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	179699	41	69	0.0396417	35.1931	cl32052	PRK03992 superfamily	NC	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	273521	41	197	0.0476878	35.2678	TIGR01243	CDC48	NC	cl36852
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	273521	41	197	0.0476878	35.2678	cl36852	CDC48 superfamily	NC	 - 
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	350663	87	210	0.0540355	34.6514	cd17757	MCM6	NC	cl28901
Q#230 - >GFJPDDAG_04243 hypothetical protein	non-specific	240423	41	69	0.0541064	34.7388	PTZ00454	PTZ00454	NC	cl36567
Q#230 - >GFJPDDAG_04243 hypothetical protein	superfamily	240423	41	69	0.0541064	34.7388	cl36567	PTZ00454 superfamily	NC	 - 
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	specific	234831	3	271	0	518.929	PRK00768	nadE	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	superfamily	351005	3	271	0	518.929	cl00292	AANH_like superfamily	 - 	 - 
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	specific	223249	17	275	5.41E-103	300.713	COG0171	NadE	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	273132	16	275	3.46E-80	241.909	TIGR00552	nadE	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	280670	23	266	1.56E-78	237.665	pfam02540	NAD_synthase	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	specific	238309	18	263	3.31E-77	234.364	cd00553	NAD_synthase	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	184435	12	267	3.15E-44	150.36	PRK13980	PRK13980	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	179150	12	247	1.15E-13	69.5993	PRK00876	nadE	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	185554	19	240	2.49E-11	62.4869	PTZ00323	PTZ00323	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	177973	137	238	1.10E-08	55.4618	PLN02339	PLN02339	N	cl31864
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	superfamily	177973	137	238	1.10E-08	55.4618	cl31864	PLN02339 superfamily	N	 - 
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	237577	10	241	1.98E-07	51.3108	PRK13981	PRK13981	N	cl36321
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	superfamily	237577	10	241	1.98E-07	51.3108	cl36321	PRK13981 superfamily	N	 - 
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	224522	31	67	0.0813288	33.8783	COG1606	COG1606	C	cl34319
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	superfamily	224522	31	67	0.0813288	33.8783	cl34319	COG1606 superfamily	C	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	236426	1	466	0	829.799	PRK09243	PRK09243	 - 	cl30373
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	236426	1	466	0	829.799	cl30373	PRK09243 superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	273666	10	465	0	615.524	TIGR01513	NAPRTase_put	 - 	cl30371
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	273666	10	465	0	615.524	cl30371	NAPRTase_put superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	238804	10	333	0	564.12	cd01570	NAPRTase_A	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	354814	10	333	0	564.12	cl21457	DRE_TIM_metallolyase superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	237112	6	478	3.82E-167	478.856	PRK12484	PRK12484	 - 	cl30372
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	237112	6	478	3.82E-167	478.856	cl30372	PRK12484 superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	224405	6	438	3.45E-147	426.717	COG1488	PncB	 - 	cl30370
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	224405	6	438	3.45E-147	426.717	cl30370	PncB superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	178473	11	464	2.31E-134	399.032	PLN02885	PLN02885	 - 	cl30377
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	178473	11	464	2.31E-134	399.032	cl30377	PLN02885 superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	238801	10	331	2.19E-122	361.202	cd01567	NAPRTase_PncB	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	238286	14	331	2.38E-74	235.598	cd00516	PRTase_typeII	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	238805	30	320	6.85E-45	158.976	cd01571	NAPRTase_B	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	236328	31	315	1.78E-38	143.092	PRK08662	PRK08662	 - 	cl30376
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	236328	31	315	1.78E-38	143.092	cl30376	PRK08662 superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	235953	39	318	9.95E-20	90.0071	PRK07188	PRK07188	 - 	cl30375
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	235953	39	318	9.95E-20	90.0071	cl30375	PRK07188 superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	235406	1	354	3.09E-17	83.2721	PRK05321	PRK05321	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	238695	11	354	1.28E-15	78.0578	cd01401	PncB_like	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	130578	11	354	1.51E-13	72.0984	TIGR01514	NAPRTase	 - 	cl30374
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	130578	11	354	1.51E-13	72.0984	cl30374	NAPRTase superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	335618	155	354	4.87E-12	65.462	pfam04095	NAPRTase	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	222898	56	286	2.13E-08	56.1937	PHA02594	nadV	C	cl30368
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	222898	56	286	2.13E-08	56.1937	cl30368	nadV superfamily	C	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	238803	51	336	6.76E-06	48.0403	cd01569	PBEF_like	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	236407	97	435	2.51E-05	46.4263	PRK09198	PRK09198	N	cl30369
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	236407	97	435	2.51E-05	46.4263	cl30369	PRK09198 superfamily	N	 - 
Q#236 - >GFJPDDAG_04249 hypothetical protein	non-specific	275176	35	164	0.0219848	34.9931	TIGR04383	acidic_w_LPXTA	C	cl22784
Q#236 - >GFJPDDAG_04249 hypothetical protein	superfamily	275176	35	164	0.0219848	34.9931	cl22784	acidic_w_LPXTA superfamily	C	 - 
Q#236 - >GFJPDDAG_04249 hypothetical protein	non-specific	284187	108	218	0.0949015	32.9842	pfam06705	SF-assemblin	C	cl25485
Q#236 - >GFJPDDAG_04249 hypothetical protein	superfamily	284187	108	218	0.0949015	32.9842	cl25485	SF-assemblin superfamily	C	 - 
Q#239 - >GFJPDDAG_04252 hypothetical protein	non-specific	310375	175	268	0.0235041	36.0348	pfam05716	AKAP_110	NC	cl14906
Q#239 - >GFJPDDAG_04252 hypothetical protein	superfamily	326374	175	268	0.0235041	36.0348	cl14906	AKAP_110 superfamily	NC	 - 
Q#241 - >GFJPDDAG_04254 hypothetical protein	non-specific	336621	12	82	0.0595503	33.7646	pfam07156	Prenylcys_lyase	C	cl20048
Q#241 - >GFJPDDAG_04254 hypothetical protein	superfamily	336621	12	82	0.0595503	33.7646	cl20048	Prenylcys_lyase superfamily	C	 - 
Q#243 - >GFJPDDAG_04256 hypothetical protein	non-specific	235095	8	96	0.00727083	35.325	PRK02983	lysS	C	cl35195
Q#243 - >GFJPDDAG_04256 hypothetical protein	superfamily	235095	8	96	0.00727083	35.325	cl35195	lysS superfamily	C	 - 
Q#245 - >GFJPDDAG_04258 hypothetical protein	non-specific	238467	93	124	0.0558386	30.3898	cd00927	Cyt_c_Oxidase_VIc	C	cl02795
Q#245 - >GFJPDDAG_04258 hypothetical protein	superfamily	351897	93	124	0.0558386	30.3898	cl02795	Cyt_c_Oxidase_VIc superfamily	C	 - 
Q#245 - >GFJPDDAG_04258 hypothetical protein	non-specific	335163	93	124	0.0752152	30.2721	pfam02937	COX6C	C	cl02795
Q#246 - >GFJPDDAG_04259 hypothetical protein	non-specific	273734	35	112	0.00775051	36.2049	TIGR01652	ATPase-Plipid	N	cl36945
Q#246 - >GFJPDDAG_04259 hypothetical protein	superfamily	273734	35	112	0.00775051	36.2049	cl36945	ATPase-Plipid superfamily	N	 - 
Q#247 - >GFJPDDAG_04260 hypothetical protein	non-specific	338200	456	522	0.000400404	42.2351	pfam11981	DUF3482	NC	cl13424
Q#247 - >GFJPDDAG_04260 hypothetical protein	superfamily	338200	456	522	0.000400404	42.2351	cl13424	DUF3482 superfamily	NC	 - 
Q#247 - >GFJPDDAG_04260 hypothetical protein	non-specific	336539	458	495	0.0722986	33.2176	pfam06897	DUF1269	C	cl01978
Q#247 - >GFJPDDAG_04260 hypothetical protein	superfamily	351652	458	495	0.0722986	33.2176	cl01978	DUF1269 superfamily	C	 - 
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238733	156	341	5.22E-35	129.086	cd01456	vWA_ywmD_type	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	superfamily	350880	156	341	5.22E-35	129.086	cl00057	vWFA superfamily	 - 	 - 
Q#248 - >GFJPDDAG_04261 hypothetical protein	specific	214621	160	345	1.03E-16	77.4948	smart00327	VWA	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238119	159	332	1.95E-16	76.4506	cd00198	vWFA	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	specific	333833	160	343	2.39E-14	70.7671	pfam00092	VWA	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238744	157	341	9.26E-09	54.6426	cd01467	vWA_BatA_type	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	338794	163	279	5.34E-08	50.3638	pfam13519	VWA_2	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238748	159	310	1.05E-07	51.6172	cd01471	vWA_micronemal_protein	C	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238738	160	285	2.09E-07	50.2913	cd01461	vWA_interalpha_trypsin_inhibitor	C	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	338935	159	333	1.21E-06	47.7958	pfam13768	VWA_3	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238727	159	326	5.21E-06	46.1306	cd01450	vWFA_subfamily_ECM	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238742	159	332	0.000696554	39.9487	cd01465	vWA_subgroup	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238739	163	331	0.0240023	35.401	cd01462	VWA_YIEM_type	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	240420	236	310	0.0592332	35.7101	PTZ00441	PTZ00441	C	cl25523
Q#248 - >GFJPDDAG_04261 hypothetical protein	superfamily	240420	236	310	0.0592332	35.7101	cl25523	PTZ00441 superfamily	C	 - 
Q#250 - >GFJPDDAG_04263 hypothetical protein	non-specific	227300	96	245	4.66E-11	62.3541	COG4965	TadB	NC	cl19503
Q#250 - >GFJPDDAG_04263 hypothetical protein	superfamily	354429	96	245	4.66E-11	62.3541	cl19503	TadB superfamily	NC	 - 
Q#250 - >GFJPDDAG_04263 hypothetical protein	specific	334103	165	284	7.34E-10	55.4102	pfam00482	T2SSF	 - 	cl37992
Q#250 - >GFJPDDAG_04263 hypothetical protein	superfamily	334103	165	284	7.34E-10	55.4102	cl37992	T2SSF superfamily	 - 	 - 
Q#250 - >GFJPDDAG_04263 hypothetical protein	non-specific	224975	104	300	2.06E-08	54.4963	COG2064	TadC	N	cl19503
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	227300	105	308	9.25E-32	119.749	COG4965	TadB	N	cl19503
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	354429	105	308	9.25E-32	119.749	cl19503	TadB superfamily	N	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	specific	334103	141	262	3.72E-13	64.655	pfam00482	T2SSF	 - 	cl37992
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	334103	141	262	3.72E-13	64.655	cl37992	T2SSF superfamily	 - 	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	224975	86	265	0.000124508	42.9403	COG2064	TadC	N	cl19503
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	114219	124	253	0.000183812	42.7865	pfam05483	SCP-1	NC	cl30946
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	114219	124	253	0.000183812	42.7865	cl30946	SCP-1 superfamily	NC	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	224376	126	307	0.00168381	39.5019	COG1459	PulF	C	cl34272
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	224376	126	307	0.00168381	39.5019	cl34272	PulF superfamily	C	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	224376	82	192	0.0101915	37.1907	COG1459	PulF	NC	cl34272
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	236082	106	208	0.0114707	37.0913	PRK07737	fliD	N	cl35609
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	236082	106	208	0.0114707	37.0913	cl35609	fliD superfamily	N	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	182559	136	192	0.0186937	36.0188	PRK10573	PRK10573	C	cl32539
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	182559	136	192	0.0186937	36.0188	cl32539	PRK10573 superfamily	C	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	specific	227297	47	406	5.12E-145	417.515	COG4962	CpaF	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	354812	47	406	5.12E-145	417.515	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	200328	78	381	4.30E-111	330.835	TIGR03819	heli_sec_ATPase	 - 	cl25403
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	355390	78	381	4.30E-111	330.835	cl25403	ABC_ATPase superfamily	 - 	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	specific	238550	195	380	2.71E-82	251.434	cd01130	VirB11-like_ATPase	 - 	cl28885
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	355771	195	380	2.71E-82	251.434	cl28885	RecA-like_NTPases superfamily	 - 	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	223703	86	370	3.20E-77	242.665	COG0630	VirB11	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	274301	100	384	8.14E-76	239.177	TIGR02788	VirB11	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	306855	92	371	3.88E-73	231.008	pfam00437	T2SSE	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	184381	95	385	4.80E-62	204.22	PRK13900	PRK13900	 - 	cl25403
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	274297	99	392	8.86E-58	191.879	TIGR02782	TrbB_P	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	184377	94	397	3.94E-48	167.224	PRK13894	PRK13894	 - 	cl25403
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	172360	85	393	3.84E-41	148.792	PRK13833	PRK13833	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	172375	95	366	1.99E-33	128.477	PRK13851	PRK13851	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	131577	105	394	2.65E-14	73.6851	TIGR02525	plasmid_TraJ	 - 	cl30610
