#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-317EA3B81877B768
#datatype	hitsStandard Results
#status	0
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	non-specific	280670	23	266	1.55946e-78	237.665	pfam02540	NAD_synthase	 - 	cl00292
Q#231 - >GFJPDDAG_04244 NH(3)-dependent NAD(+) synthetase	specific	238309	18	263	3.31349e-77	234.364	cd00553	NAD_synthase	 - 	cl00292
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	236426	1	466	0	829.799	PRK09243	PRK09243	 - 	cl30373
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	236426	1	466	0	829.799	cl30373	PRK09243 superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	273666	10	465	0	615.524	TIGR01513	NAPRTase_put	 - 	cl30371
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	273666	10	465	0	615.524	cl30371	NAPRTase_put superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	238804	10	333	0	564.12	cd01570	NAPRTase_A	 - 	cl21457
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	354814	10	333	0	564.12	cl21457	DRE_TIM_metallolyase superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	specific	224405	6	438	3.45234e-147	426.717	COG1488	PncB	 - 	cl30370
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	superfamily	224405	6	438	3.45234e-147	426.717	cl30370	PncB superfamily	 - 	 - 
Q#232 - >GFJPDDAG_04245 Nicotinate phosphoribosyltransferase pncB2	non-specific	335618	155	354	4.8696e-12	65.462	pfam04095	NAPRTase	 - 	cl21457
Q#236 - >GFJPDDAG_04249 hypothetical protein	non-specific	275176	35	164	0.0219848	34.9931	TIGR04383	acidic_w_LPXTA	C	cl22784
Q#236 - >GFJPDDAG_04249 hypothetical protein	superfamily	275176	35	164	0.0219848	34.9931	cl22784	acidic_w_LPXTA superfamily	C	 - 
Q#236 - >GFJPDDAG_04249 hypothetical protein	non-specific	284187	108	218	0.0949015	32.9842	pfam06705	SF-assemblin	C	cl25485
Q#236 - >GFJPDDAG_04249 hypothetical protein	superfamily	284187	108	218	0.0949015	32.9842	cl25485	SF-assemblin superfamily	C	 - 
Q#239 - >GFJPDDAG_04252 hypothetical protein	non-specific	310375	175	268	0.0235041	36.0348	pfam05716	AKAP_110	NC	cl14906
Q#239 - >GFJPDDAG_04252 hypothetical protein	superfamily	326374	175	268	0.0235041	36.0348	cl14906	AKAP_110 superfamily	NC	 - 
Q#241 - >GFJPDDAG_04254 hypothetical protein	non-specific	336621	12	82	0.0595503	33.7646	pfam07156	Prenylcys_lyase	C	cl20048
Q#241 - >GFJPDDAG_04254 hypothetical protein	superfamily	336621	12	82	0.0595503	33.7646	cl20048	Prenylcys_lyase superfamily	C	 - 
Q#243 - >GFJPDDAG_04256 hypothetical protein	non-specific	235095	8	96	0.00727083	35.325	PRK02983	lysS	C	cl35195
Q#243 - >GFJPDDAG_04256 hypothetical protein	superfamily	235095	8	96	0.00727083	35.325	cl35195	lysS superfamily	C	 - 
Q#245 - >GFJPDDAG_04258 hypothetical protein	non-specific	238467	93	124	0.0558386	30.3898	cd00927	Cyt_c_Oxidase_VIc	C	cl02795
Q#245 - >GFJPDDAG_04258 hypothetical protein	superfamily	351897	93	124	0.0558386	30.3898	cl02795	Cyt_c_Oxidase_VIc superfamily	C	 - 
Q#245 - >GFJPDDAG_04258 hypothetical protein	non-specific	335163	93	124	0.0752152	30.2721	pfam02937	COX6C	C	cl02795
Q#246 - >GFJPDDAG_04259 hypothetical protein	non-specific	273734	35	112	0.00775051	36.2049	TIGR01652	ATPase-Plipid	N	cl36945
Q#246 - >GFJPDDAG_04259 hypothetical protein	superfamily	273734	35	112	0.00775051	36.2049	cl36945	ATPase-Plipid superfamily	N	 - 
Q#247 - >GFJPDDAG_04260 hypothetical protein	non-specific	338200	456	522	0.000400404	42.2351	pfam11981	DUF3482	NC	cl13424
Q#247 - >GFJPDDAG_04260 hypothetical protein	superfamily	338200	456	522	0.000400404	42.2351	cl13424	DUF3482 superfamily	NC	 - 
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	238733	156	341	5.2231e-35	129.086	cd01456	vWA_ywmD_type	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	superfamily	350880	156	341	5.2231e-35	129.086	cl00057	vWFA superfamily	 - 	 - 
Q#248 - >GFJPDDAG_04261 hypothetical protein	specific	214621	160	345	1.02707e-16	77.4948	smart00327	VWA	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	specific	333833	160	343	2.38902e-14	70.7671	pfam00092	VWA	 - 	cl00057
Q#248 - >GFJPDDAG_04261 hypothetical protein	non-specific	240420	236	310	0.0592332	35.7101	PTZ00441	PTZ00441	C	cl25523
Q#248 - >GFJPDDAG_04261 hypothetical protein	superfamily	240420	236	310	0.0592332	35.7101	cl25523	PTZ00441 superfamily	C	 - 
Q#250 - >GFJPDDAG_04263 hypothetical protein	non-specific	227300	96	245	4.6564e-11	62.3541	COG4965	TadB	NC	cl19503
Q#250 - >GFJPDDAG_04263 hypothetical protein	superfamily	354429	96	245	4.6564e-11	62.3541	cl19503	TadB superfamily	NC	 - 
Q#250 - >GFJPDDAG_04263 hypothetical protein	specific	334103	165	284	7.34363e-10	55.4102	pfam00482	T2SSF	 - 	cl37992
Q#250 - >GFJPDDAG_04263 hypothetical protein	superfamily	334103	165	284	7.34363e-10	55.4102	cl37992	T2SSF superfamily	 - 	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	227300	105	308	9.25499e-32	119.749	COG4965	TadB	N	cl19503
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	354429	105	308	9.25499e-32	119.749	cl19503	TadB superfamily	N	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	specific	334103	141	262	3.71709e-13	64.655	pfam00482	T2SSF	 - 	cl37992
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	334103	141	262	3.71709e-13	64.655	cl37992	T2SSF superfamily	 - 	 - 
Q#251 - >GFJPDDAG_04264 hypothetical protein	non-specific	236082	106	208	0.0114707	37.0913	PRK07737	fliD	N	cl35609
Q#251 - >GFJPDDAG_04264 hypothetical protein	superfamily	236082	106	208	0.0114707	37.0913	cl35609	fliD superfamily	N	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	specific	227297	47	406	5.12088e-145	417.515	COG4962	CpaF	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	354812	47	406	5.12088e-145	417.515	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	200328	78	381	4.30345e-111	330.835	TIGR03819	heli_sec_ATPase	 - 	cl25403
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	355390	78	381	4.30345e-111	330.835	cl25403	ABC_ATPase superfamily	 - 	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	specific	238550	195	380	2.71148e-82	251.434	cd01130	VirB11-like_ATPase	 - 	cl28885
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	355771	195	380	2.71148e-82	251.434	cl28885	RecA-like_NTPases superfamily	 - 	 - 
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	306855	92	371	3.88334e-73	231.008	pfam00437	T2SSE	 - 	cl21455
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	non-specific	184381	95	385	4.80118e-62	204.22	PRK13900	PRK13900	 - 	cl25403
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	specific	214640	221	303	7.07e-06	45.4421	smart00382	AAA	C	cl30760
Q#252 - >GFJPDDAG_04265 Putative conjugal transfer protein	superfamily	357636	221	303	7.07e-06	45.4421	cl30760	AAA superfamily	C	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	349765	141	377	6.47676e-31	117.379	cd03111	CpaE-like	 - 	cl28913
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	355789	141	377	6.47676e-31	117.379	cl28913	SIMIBI superfamily	 - 	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	227298	139	368	2.8836e-18	85.161	COG4963	CpaE	N	cl34849
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	227298	139	368	2.8836e-18	85.161	cl34849	CpaE superfamily	N	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	131024	142	364	5.1942e-08	53.1959	TIGR01969	minD_arch	 - 	cl31155
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	131024	142	364	5.1942e-08	53.1959	cl31155	minD_arch superfamily	 - 	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	182756	147	359	1.48478e-06	49.1675	PRK10818	PRK10818	 - 	cl32587
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	182756	147	359	1.48478e-06	49.1675	cl32587	PRK10818 superfamily	 - 	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	333815	7	104	4.03119e-06	45.2177	pfam00072	Response_reg	 - 	cl19078
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	354377	7	104	4.03119e-06	45.2177	cl19078	REC superfamily	 - 	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	334629	147	359	2.58307e-05	44.6424	pfam01656	CbiA	 - 	cl38052
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	334629	147	359	2.58307e-05	44.6424	cl38052	CbiA superfamily	 - 	 - 
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	238088	9	113	0.000105295	41.0221	cd00156	REC	 - 	cl19078
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	non-specific	225114	1	113	0.000956762	40.758	COG2204	AtoC	C	cl34427
Q#253 - >GFJPDDAG_04266 Septum site-determining protein MinD	superfamily	225114	1	113	0.000956762	40.758	cl34427	AtoC superfamily	C	 - 
Q#254 - >GFJPDDAG_04267 hypothetical protein	non-specific	274472	40	184	6.96186e-11	60.7474	TIGR03177	pilus_cpaB	C	cl37231
Q#254 - >GFJPDDAG_04267 hypothetical protein	superfamily	274472	40	184	6.96186e-11	60.7474	cl37231	pilus_cpaB superfamily	C	 - 
Q#254 - >GFJPDDAG_04267 hypothetical protein	specific	212159	42	102	2.74526e-08	49.007	cd11614	SAF_CpaB_FlgA_like	 - 	cl00555
Q#254 - >GFJPDDAG_04267 hypothetical protein	superfamily	351151	42	102	2.74526e-08	49.007	cl00555	SAF superfamily	 - 	 - 
Q#254 - >GFJPDDAG_04267 hypothetical protein	specific	214862	42	103	1.69329e-05	41.3978	smart00858	SAF	 - 	cl00555
Q#254 - >GFJPDDAG_04267 hypothetical protein	specific	337148	43	103	0.0006685	36.7703	pfam08666	SAF	 - 	cl00555
Q#254 - >GFJPDDAG_04267 hypothetical protein	non-specific	226268	39	142	0.0803061	33.561	COG3745	CpaB	C	cl34665
Q#254 - >GFJPDDAG_04267 hypothetical protein	superfamily	226268	39	142	0.0803061	33.561	cl34665	CpaB superfamily	C	 - 
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	non-specific	237551	2	397	6.00247e-80	263.251	PRK13902	alaS	N	cl36310
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	superfamily	237551	2	397	6.00247e-80	263.251	cl36310	alaS superfamily	N	 - 
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	non-specific	274722	2	397	2.76854e-71	239.896	TIGR03683	A-tRNA_syn_arch	N	cl37312
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	superfamily	274722	2	397	2.76854e-71	239.896	cl37312	A-tRNA_syn_arch superfamily	N	 - 
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	specific	225427	1	231	3.52664e-66	210.305	COG2872	AlaX	 - 	cl34506
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	superfamily	225427	1	231	3.52664e-66	210.305	cl34506	AlaX superfamily	 - 	 - 
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	specific	334871	261	397	9.52743e-12	62.0561	pfam02272	DHHA1	 - 	cl03510
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	superfamily	334871	261	397	9.52743e-12	62.0561	cl03510	DHHA1 superfamily	 - 	 - 
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	specific	197931	182	222	1.68746e-11	58.1626	smart00863	tRNA_SAD	 - 	cl29236
Q#255 - >GFJPDDAG_04268 Alanine--tRNA ligase	superfamily	356112	182	222	1.68746e-11	58.1626	cl29236	tRNA_SAD superfamily	 - 	 - 
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	specific	234573	1	524	0	983.846	PRK00013	groEL	 - 	cl02777
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	superfamily	351886	1	524	0	983.846	cl02777	chaperonin_like superfamily	 - 	 - 
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	specific	239460	3	520	0	881.023	cd03344	GroEL	 - 	cl02777
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	specific	274089	2	523	0	852.74	TIGR02348	GroEL	 - 	cl02777
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	specific	223535	1	524	0	568.776	COG0459	GroEL	 - 	cl28952
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	superfamily	223535	1	524	0	568.776	cl28952	GroEL superfamily	 - 	 - 
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	specific	333853	22	521	2.204e-95	298.723	pfam00118	Cpn60_TCP1	 - 	cl28953
Q#257 - >GFJPDDAG_04270 60 kDa chaperonin	superfamily	333853	22	521	2.204e-95	298.723	cl28953	Cpn60_TCP1 superfamily	 - 	 - 
Q#258 - >GFJPDDAG_04271 10 kDa chaperonin	specific	178988	1	94	1.65819e-53	161.437	PRK00364	groES	 - 	cl09113
Q#258 - >GFJPDDAG_04271 10 kDa chaperonin	superfamily	352934	1	94	1.65819e-53	161.437	cl09113	cpn10 superfamily	 - 	 - 
Q#258 - >GFJPDDAG_04271 10 kDa chaperonin	specific	197951	1	93	6.43537e-50	152.2	smart00883	Cpn10	 - 	cl09113
Q#258 - >GFJPDDAG_04271 10 kDa chaperonin	specific	223312	1	95	5.17401e-48	147.327	COG0234	GroES	 - 	cl09113
Q#258 - >GFJPDDAG_04271 10 kDa chaperonin	specific	238197	1	93	5.1207e-43	134.942	cd00320	cpn10	 - 	cl09113
Q#258 - >GFJPDDAG_04271 10 kDa chaperonin	specific	333893	1	93	1.85939e-39	125.775	pfam00166	Cpn10	 - 	cl09113
Q#259 - >GFJPDDAG_04272 hypothetical protein	specific	334954	140	215	1.29759e-16	71.775	pfam02517	Abi	 - 	cl00558
Q#259 - >GFJPDDAG_04272 hypothetical protein	superfamily	351152	140	215	1.29759e-16	71.775	cl00558	Abi superfamily	 - 	 - 
Q#259 - >GFJPDDAG_04272 hypothetical protein	specific	224185	49	219	4.85423e-11	60.3151	COG1266	YdiL	N	cl29138
Q#259 - >GFJPDDAG_04272 hypothetical protein	superfamily	224185	49	219	4.85423e-11	60.3151	cl29138	YdiL superfamily	N	 - 
Q#259 - >GFJPDDAG_04272 hypothetical protein	non-specific	163100	136	214	0.00481976	37.0739	TIGR03008	pepcterm_CAAX	N	cl00558
Q#260 - >GFJPDDAG_04273 hypothetical protein	specific	316654	18	55	4.02208e-07	41.4241	pfam14146	DUF4305	 - 	cl16655
Q#260 - >GFJPDDAG_04273 hypothetical protein	superfamily	316654	18	55	4.02208e-07	41.4241	cl16655	DUF4305 superfamily	 - 	 - 
Q#261 - >GFJPDDAG_04274 Sec-independent protein translocase protein TatCy	specific	223876	4	241	2.54052e-71	219.029	COG0805	TatC	 - 	cl00521
Q#261 - >GFJPDDAG_04274 Sec-independent protein translocase protein TatCy	superfamily	351132	4	241	2.54052e-71	219.029	cl00521	TatC superfamily	 - 	 - 
Q#261 - >GFJPDDAG_04274 Sec-independent protein translocase protein TatCy	specific	334307	15	223	5.30445e-66	203.802	pfam00902	TatC	 - 	cl00521
Q#261 - >GFJPDDAG_04274 Sec-independent protein translocase protein TatCy	specific	273355	15	228	2.20935e-62	194.745	TIGR00945	tatC	 - 	cl00521
Q#261 - >GFJPDDAG_04274 Sec-independent protein translocase protein TatCy	non-specific	182840	16	253	2.80173e-28	108.302	PRK10921	PRK10921	 - 	cl00521
Q#262 - >GFJPDDAG_04275 Sec-independent protein translocase protein TatAy	specific	237837	2	56	4.29784e-25	86.9467	PRK14861	tatA	 - 	cl00788
Q#262 - >GFJPDDAG_04275 Sec-independent protein translocase protein TatAy	superfamily	294511	2	56	4.29784e-25	86.9467	cl00788	MttA_Hcf106 superfamily	 - 	 - 
Q#262 - >GFJPDDAG_04275 Sec-independent protein translocase protein TatAy	specific	280560	2	54	3.0144e-18	69.2407	pfam02416	MttA_Hcf106	 - 	cl00788
Q#262 - >GFJPDDAG_04275 Sec-independent protein translocase protein TatAy	specific	224739	1	49	4.91002e-14	59.7059	COG1826	TatA	C	cl00788
Q#262 - >GFJPDDAG_04275 Sec-independent protein translocase protein TatAy	specific	273605	1	47	3.6504e-13	56.4624	TIGR01411	tatAE	 - 	cl00788
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	specific	235486	4	213	2.38653e-120	340.17	PRK05472	PRK05472	 - 	cl35328
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	superfamily	235486	4	213	2.38653e-120	340.17	cl35328	PRK05472 superfamily	 - 	 - 
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	specific	225221	2	212	4.16777e-115	326.958	COG2344	Rex	 - 	cl34460
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	superfamily	225221	2	212	4.16777e-115	326.958	cl34460	Rex superfamily	 - 	 - 
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	specific	308320	83	181	7.17929e-30	106.505	pfam02629	CoA_binding	 - 	cl21454
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	superfamily	354811	83	181	7.17929e-30	106.505	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#263 - >GFJPDDAG_04276 Redox-sensing transcriptional repressor Rex	specific	214881	82	180	7.01057e-21	83.3282	smart00881	CoA_binding	 - 	cl21454
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	specific	223562	1	540	0	654.705	COG0488	Uup	 - 	cl33905
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	223562	1	540	0	654.705	cl33905	Uup superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	non-specific	274744	2	535	4.95859e-117	360.405	TIGR03719	ABC_ABC_ChvD	 - 	cl37321
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	274744	2	535	4.95859e-117	360.405	cl37321	ABC_ABC_ChvD superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	non-specific	236861	1	631	3.56637e-112	350.405	PRK11147	PRK11147	 - 	cl35997
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	236861	1	631	3.56637e-112	350.405	cl35997	PRK11147 superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	specific	213188	331	522	1.75579e-56	187.656	cd03221	ABCF_EF-3	 - 	cl25403
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	355390	331	522	1.75579e-56	187.656	cl25403	ABC_ATPase superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	specific	338520	234	318	5.02442e-27	104.59	pfam12848	ABC_tran_Xtn	 - 	cl14896
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	338520	234	318	5.02442e-27	104.59	cl14896	ABC_tran_Xtn superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	specific	339695	574	631	3.07092e-10	56.3155	pfam16326	ABC_tran_CTD	 - 	cl21462
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	354818	574	631	3.07092e-10	56.3155	cl21462	bZIP superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	specific	214640	356	514	1.3751e-09	56.9981	smart00382	AAA	 - 	cl30760
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	357636	356	514	1.3751e-09	56.9981	cl30760	AAA superfamily	 - 	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	non-specific	165432	566	632	0.00596579	37.783	PHA03161	PHA03161	NC	cl27943
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	332764	566	632	0.00596579	37.783	cl27943	DUF848 superfamily	NC	 - 
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	non-specific	274009	524	630	0.0480783	36.5843	TIGR02169	SMC_prok_A	NC	cl37070
Q#264 - >GFJPDDAG_04277 putative ABC transporter ATP-binding protein YheS	superfamily	274009	524	630	0.0480783	36.5843	cl37070	SMC_prok_A superfamily	NC	 - 
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	specific	236585	7	338	0	551.212	PRK09604	PRK09604	 - 	cl29543
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	superfamily	236585	7	338	0	551.212	cl29543	PRK09604 superfamily	 - 	 - 
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	specific	274748	7	318	0	537.009	TIGR03723	T6A_TsaD_YgjD	 - 	cl29542
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	superfamily	274748	7	318	0	537.009	cl29542	T6A_TsaD_YgjD superfamily	 - 	 - 
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	specific	223607	5	336	1.24592e-177	495.171	COG0533	TsaD	 - 	cl29544
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	superfamily	223607	5	336	1.24592e-177	495.171	cl29544	TsaD superfamily	 - 	 - 
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	specific	334266	27	311	5.02945e-120	346.671	pfam00814	Peptidase_M22	 - 	cl29545
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	superfamily	334266	27	311	5.02945e-120	346.671	cl29545	Peptidase_M22 superfamily	 - 	 - 
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	non-specific	212671	232	308	0.00204722	39.568	cd10229	HSPA12_like_NBD	N	cl17037
Q#265 - >GFJPDDAG_04278 tRNA N6-adenosine threonylcarbamoyltransferase	superfamily	354300	232	308	0.00204722	39.568	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	N	 - 
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	non-specific	273701	10	141	1.13648e-53	165.195	TIGR01575	rimI	 - 	cl36933
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	superfamily	273701	10	141	1.13648e-53	165.195	cl36933	rimI superfamily	 - 	 - 
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	specific	223532	1	145	8.00064e-36	121.642	COG0456	RimI	 - 	cl33885
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	superfamily	223532	1	145	8.00064e-36	121.642	cl33885	RimI superfamily	 - 	 - 
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	non-specific	181904	1	141	1.71706e-29	104.241	PRK09491	rimI	 - 	cl17182
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	superfamily	354318	1	141	1.71706e-29	104.241	cl17182	NAT_SF superfamily	 - 	 - 
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	specific	334159	11	121	6.08043e-23	86.8077	pfam00583	Acetyltransf_1	 - 	cl17182
Q#266 - >GFJPDDAG_04279 Ribosomal-protein-alanine acetyltransferase	specific	173926	43	104	5.18362e-13	59.5968	cd04301	NAT_SF	 - 	cl17182
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	specific	274750	3	216	6.51778e-70	212.513	TIGR03725	T6A_YeaZ	 - 	cl22532
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	superfamily	304575	3	216	6.51778e-70	212.513	cl22532	Carbam_trans_N superfamily	 - 	 - 
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	specific	224135	1	224	3.07594e-64	198.801	COG1214	TsaB	 - 	cl22532
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	specific	334266	33	224	2.58777e-40	139.048	pfam00814	Peptidase_M22	 - 	cl29545
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	superfamily	334266	33	224	2.58777e-40	139.048	cl29545	Peptidase_M22 superfamily	 - 	 - 
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	non-specific	236585	1	93	1.39458e-11	62.7793	PRK09604	PRK09604	C	cl29543
Q#267 - >GFJPDDAG_04280 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	superfamily	236585	1	93	1.39458e-11	62.7793	cl29543	PRK09604 superfamily	C	 - 
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	specific	223873	4	148	4.07141e-65	195.159	COG0802	TsaE	 - 	cl21455
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	superfamily	354812	4	148	4.07141e-65	195.159	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	specific	334911	8	129	5.08735e-64	191.479	pfam02367	TsaE	 - 	cl21455
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	non-specific	129254	11	128	3.7827e-45	144.122	TIGR00150	T6A_YjeE	 - 	cl21455
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	non-specific	182615	11	140	5.73337e-23	87.8989	PRK10646	PRK10646	 - 	cl21455
