#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-EF832E26470DADB-3CA465FD1FDB02E6									
#datatype	hitsStandard Results									
#status	0									
#Start time	2019-06-07T14:36:53	Run time	0:01:26:40							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#3629 - >GFJPDDAG_03670 Threonylcarbamoyl-AMP synthase	specific	334480	25	202	2.16E-77	235.078	pfam01300	Sua5_yciO_yrdC	 - 	cl00305
Q#3629 - >GFJPDDAG_03670 Threonylcarbamoyl-AMP synthase	specific	272879	12	207	5.44E-77	234.915	TIGR00057	TIGR00057	 - 	cl00305
Q#3629 - >GFJPDDAG_03670 Threonylcarbamoyl-AMP synthase	specific	335352	205	340	1.44E-28	105.321	pfam03481	SUA5	 - 	cl04102
Q#3629 - >GFJPDDAG_03670 Threonylcarbamoyl-AMP synthase	superfamily	335352	205	340	1.44E-28	105.321	cl04102	SUA5 superfamily	 - 	 - 
Q#3629 - >GFJPDDAG_03670 Threonylcarbamoyl-AMP synthase	non-specific	182603	11	181	2.07E-24	98.2591	PRK10634	PRK10634	 - 	cl00305
Q#3630 - >GFJPDDAG_03671 putative manganese efflux pump MntP	specific	308338	33	181	1.47E-35	121.428	pfam02659	Mntp	 - 	cl23795
Q#3630 - >GFJPDDAG_03671 putative manganese efflux pump MntP	superfamily	329083	33	181	1.47E-35	121.428	cl23795	Mntp superfamily	 - 	 - 
Q#3630 - >GFJPDDAG_03671 putative manganese efflux pump MntP	non-specific	224882	7	183	4.01E-31	111.174	COG1971	MntP	 - 	cl23795
Q#3630 - >GFJPDDAG_03671 putative manganese efflux pump MntP	non-specific	183151	12	181	1.15E-09	54.9711	PRK11469	PRK11469	 - 	cl23795
Q#3630 - >GFJPDDAG_03671 putative manganese efflux pump MntP	non-specific	274321	105	182	0.00630725	35.7091	TIGR02840	spore_YtaF	C	cl23795
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	specific	319972	1	142	2.93E-83	240.413	cd16344	LMWPAP	 - 	cl00105
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	superfamily	320761	1	142	2.93E-83	240.413	cl00105	LMWP superfamily	 - 	 - 
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	specific	223471	1	144	3.14E-44	141.633	COG0394	Wzb	 - 	cl00105
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	non-specific	197586	3	142	1.68E-39	129.514	smart00226	LMWPc	 - 	cl00105
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	specific	307555	3	144	3.97E-33	113.624	pfam01451	LMWPc	 - 	cl00105
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	non-specific	138553	2	144	4.99E-14	64.6546	PRK11391	etp	 - 	cl00105
Q#3631 - >GFJPDDAG_03672 Protein-arginine-phosphatase	non-specific	131738	3	144	1.21E-09	52.4766	TIGR02691	arsC_pI258_fam	 - 	cl00105
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	specific	223910	13	429	1.12E-51	178.646	COG0840	Tar	 - 	cl30773
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	superfamily	357649	13	429	1.12E-51	178.646	cl30773	MCP_signal superfamily	 - 	 - 
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	non-specific	214599	154	409	3.79E-50	170.159	smart00283	MA	 - 	cl33381
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	superfamily	214599	154	409	3.79E-50	170.159	cl33381	MA superfamily	 - 	 - 
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	non-specific	206779	186	393	2.41E-42	147.769	cd11386	MCP_signal	 - 	cl30773
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	non-specific	333767	230	381	3.23E-31	117.149	pfam00015	MCPsignal	 - 	cl37949
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	superfamily	333767	230	381	3.23E-31	117.149	cl37949	MCPsignal superfamily	 - 	 - 
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	non-specific	185008	73	420	1.02E-24	106.244	PRK15048	PRK15048	N	cl33068
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	superfamily	185008	73	420	1.02E-24	106.244	cl33068	PRK15048 superfamily	N	 - 
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	non-specific	333752	44	115	0.00186578	40.1201	NF033092	HK_WalK	NC	cl37944
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	superfamily	333752	44	115	0.00186578	40.1201	cl37944	HK_WalK superfamily	NC	 - 
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	non-specific	273384	245	363	0.0128725	37.2659	TIGR00996	Mtu_fam_mce	N	cl36794
Q#3632 - >GFJPDDAG_03673 Methyl-accepting chemotaxis protein McpA	superfamily	273384	245	363	0.0128725	37.2659	cl36794	Mtu_fam_mce superfamily	N	 - 
Q#3633 - >GFJPDDAG_03674 Putative sugar phosphate isomerase YwlF	specific	334949	3	136	1.07E-76	223.405	pfam02502	LacAB_rpiB	 - 	cl00485
Q#3633 - >GFJPDDAG_03674 Putative sugar phosphate isomerase YwlF	superfamily	351115	3	136	1.07E-76	223.405	cl00485	LacAB_rpiB superfamily	 - 	 - 
Q#3633 - >GFJPDDAG_03674 Putative sugar phosphate isomerase YwlF	specific	235509	1	144	1.74E-74	218.493	PRK05571	PRK05571	 - 	cl00485
Q#3633 - >GFJPDDAG_03674 Putative sugar phosphate isomerase YwlF	non-specific	129772	3	146	2.22E-66	197.986	TIGR00689	rpiB_lacA_lacB	 - 	cl00485
Q#3633 - >GFJPDDAG_03674 Putative sugar phosphate isomerase YwlF	specific	223770	1	147	3.76E-66	197.471	COG0698	RpiB	 - 	cl00485
Q#3634 - >GFJPDDAG_03675 hypothetical protein	specific	237472	1	180	2.21E-110	312.138	PRK13690	PRK13690	 - 	cl01860
Q#3634 - >GFJPDDAG_03675 hypothetical protein	superfamily	351620	1	180	2.21E-110	312.138	cl01860	DUF436 superfamily	 - 	 - 
Q#3634 - >GFJPDDAG_03675 hypothetical protein	specific	335691	10	179	1.02E-109	309.759	pfam04260	DUF436	 - 	cl01860
Q#3634 - >GFJPDDAG_03675 hypothetical protein	non-specific	226881	6	180	2.39E-91	263.928	COG4475	YwlG	 - 	cl01860
Q#3634 - >GFJPDDAG_03675 hypothetical protein	non-specific	130507	8	179	1.11E-79	233.927	TIGR01440	TIGR01440	 - 	cl01860
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	specific	234571	1	413	0	830.104	PRK00011	glyA	 - 	cl18945
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	superfamily	354370	1	413	0	830.104	cl18945	Beta_elim_lyase superfamily	 - 	 - 
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	specific	223190	4	411	0	738.635	COG0112	GlyA	 - 	cl18945
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	specific	99733	5	403	0	680.08	cd00378	SHMT	 - 	cl29034
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	superfamily	355910	5	403	0	680.08	cl29034	AAT_I superfamily	 - 	 - 
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	non-specific	278870	4	380	0	675.639	pfam00464	SHMT	 - 	cl18945
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	non-specific	275299	15	403	7.81E-33	129.968	TIGR04506	F_threo_transal	C	cl30211
Q#3635 - >GFJPDDAG_03676 Serine hydroxymethyltransferase	superfamily	275299	15	403	7.81E-33	129.968	cl30211	F_threo_transal superfamily	C	 - 
Q#3636 - >GFJPDDAG_03677 Uracil phosphoribosyltransferase	specific	234653	1	209	3.01E-143	397.537	PRK00129	upp	 - 	cl00309
Q#3636 - >GFJPDDAG_03677 Uracil phosphoribosyltransferase	superfamily	351014	1	209	3.01E-143	397.537	cl00309	PRTases_typeI superfamily	 - 	 - 
Q#3636 - >GFJPDDAG_03677 Uracil phosphoribosyltransferase	specific	223113	1	209	1.80E-122	344.935	COG0035	Upp	 - 	cl00309
Q#3636 - >GFJPDDAG_03677 Uracil phosphoribosyltransferase	specific	273438	3	209	2.20E-119	336.91	TIGR01091	upp	 - 	cl00309
Q#3636 - >GFJPDDAG_03677 Uracil phosphoribosyltransferase	specific	317125	8	208	5.14E-103	295.539	pfam14681	UPRTase	 - 	cl00309
Q#3636 - >GFJPDDAG_03677 Uracil phosphoribosyltransferase	specific	206754	69	183	8.65E-18	75.8952	cd06223	PRTases_typeI	 - 	cl00309
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	specific	223458	5	379	0	539.522	COG0381	WecB	 - 	cl29434
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	superfamily	223458	5	379	0	539.522	cl29434	WecB superfamily	 - 	 - 
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	non-specific	272978	5	369	0	537.424	TIGR00236	wecB	 - 	cl29435
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	superfamily	272978	5	369	0	537.424	cl29435	wecB superfamily	 - 	 - 
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	specific	340819	6	365	3.15E-162	458.981	cd03786	GTB_UDP-GlcNAc_2-Epimerase	 - 	cl10013
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	superfamily	353042	6	365	3.15E-162	458.981	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	specific	334903	26	366	5.49E-160	452.776	pfam02350	Epimerase_2	 - 	cl29436
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	superfamily	334903	26	366	5.49E-160	452.776	cl29436	Epimerase_2 superfamily	 - 	 - 
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	non-specific	234580	203	302	0.0589091	35.0905	PRK00025	lpxB	NC	cl28080
Q#3637 - >GFJPDDAG_03678 UDP-N-acetylglucosamine 2-epimerase	superfamily	355702	203	302	0.0589091	35.0905	cl28080	LpxB superfamily	NC	 - 
Q#3638 - >GFJPDDAG_03679 hypothetical protein	specific	337441	12	46	0.000118799	35.4232	pfam09527	ATPase_gene1	C	cl09754
Q#3638 - >GFJPDDAG_03679 hypothetical protein	superfamily	353007	12	46	0.000118799	35.4232	cl09754	ATPase_gene1 superfamily	C	 - 
Q#3639 - >GFJPDDAG_03680 hypothetical protein	specific	335524	10	105	1.67E-11	56.0436	pfam03899	ATP-synt_I	 - 	cl09170
Q#3639 - >GFJPDDAG_03680 hypothetical protein	superfamily	352943	10	105	1.67E-11	56.0436	cl09170	ATP-synt_I superfamily	 - 	 - 
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	specific	235617	9	237	6.94E-69	210.806	PRK05815	PRK05815	 - 	cl00413
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	superfamily	351082	9	237	6.94E-69	210.806	cl00413	ATP-synt_A superfamily	 - 	 - 
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	specific	223433	14	236	4.30E-63	196.718	COG0356	AtpB	 - 	cl00413
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	specific	333854	40	228	1.12E-54	173.425	pfam00119	ATP-synt_A	 - 	cl00413
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	specific	273458	15	233	4.43E-42	142.345	TIGR01131	ATP_synt_6_or_A	 - 	cl00413
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	specific	349411	80	230	1.17E-32	115.96	cd00310	ATP-synt_Fo_a_6	 - 	cl38900
Q#3640 - >GFJPDDAG_03681 ATP synthase subunit a	superfamily	349411	80	230	1.17E-32	115.96	cl38900	ATP-synt_Fo_a_6 superfamily	 - 	 - 
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	specific	180739	16	68	2.50E-16	65.7305	PRK06876	PRK06876	N	cl00466
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	superfamily	351103	16	68	2.50E-16	65.7305	cl00466	ATP-synt_C superfamily	N	 - 
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	specific	349425	16	66	2.56E-16	65.1897	cd18185	ATP-synt_Fo_c_ATPE	 - 	cl38906
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	superfamily	365782	16	66	2.56E-16	65.1897	cl38906	ATP-synt_Fo_Vo_Ao_c superfamily	 - 	 - 
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	non-specific	130327	16	68	2.06E-11	52.7963	TIGR01260	ATP_synt_c	 - 	cl00466
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	specific	223709	16	70	3.19E-08	45.3254	COG0636	AtpE	N	cl00466
Q#3641 - >GFJPDDAG_03682 ATP synthase subunit c	specific	333870	16	66	3.30E-05	36.8997	pfam00137	ATP-synt_C	 - 	cl00466
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	specific	180240	20	171	7.58E-48	152.623	PRK05759	PRK05759	 - 	cl32090
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	superfamily	180240	20	171	7.58E-48	152.623	cl32090	PRK05759 superfamily	 - 	 - 
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	specific	130214	25	171	1.38E-38	128.675	TIGR01144	ATP_synt_b	 - 	cl31068
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	superfamily	130214	25	171	1.38E-38	128.675	cl31068	ATP_synt_b superfamily	 - 	 - 
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	specific	349951	21	152	7.05E-37	123.702	cd06503	ATP-synt_Fo_b	 - 	cl11101
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	superfamily	353187	21	152	7.05E-37	123.702	cl11101	ATP-synt_Fo_b superfamily	 - 	 - 
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	specific	223783	17	174	1.24E-31	111.236	COG0711	AtpF	 - 	cl34015
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	superfamily	223783	17	174	1.24E-31	111.236	cl34015	AtpF superfamily	 - 	 - 
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	specific	278838	22	151	8.27E-29	103.15	pfam00430	ATP-synt_B	 - 	cl21478
Q#3642 - >GFJPDDAG_03683 ATP synthase subunit b	superfamily	354827	22	151	8.27E-29	103.15	cl21478	ATP-synt_B superfamily	 - 	 - 
Q#3643 - >GFJPDDAG_03684 ATP synthase subunit delta	specific	235593	1	178	1.29E-60	185.76	PRK05758	PRK05758	 - 	cl17210
Q#3643 - >GFJPDDAG_03684 ATP synthase subunit delta	superfamily	354322	1	178	1.29E-60	185.76	cl17210	OSCP superfamily	 - 	 - 
Q#3643 - >GFJPDDAG_03684 ATP synthase subunit delta	specific	333929	6	176	5.26E-59	181.559	pfam00213	OSCP	 - 	cl17210
Q#3643 - >GFJPDDAG_03684 ATP synthase subunit delta	non-specific	130215	6	176	8.93E-51	160.556	TIGR01145	ATP_synt_delta	 - 	cl17210
Q#3643 - >GFJPDDAG_03684 ATP synthase subunit delta	specific	223784	1	177	3.60E-48	154.321	COG0712	AtpH	 - 	cl17210
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	specific	236448	1	500	0	1061.21	PRK09281	PRK09281	 - 	cl35802
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	superfamily	236448	1	500	0	1061.21	cl35802	PRK09281 superfamily	 - 	 - 
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	specific	223134	1	502	0	931.616	COG0056	AtpA	 - 	cl28885
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	superfamily	355771	1	502	0	931.616	cl28885	RecA-like_NTPases superfamily	 - 	 - 
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	non-specific	273365	2	499	0	904.066	TIGR00962	atpA	 - 	cl36784
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	superfamily	273365	2	499	0	904.066	cl36784	atpA superfamily	 - 	 - 
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	specific	238552	94	367	0	572.669	cd01132	F1_ATPase_alpha	 - 	cl28885
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	specific	333759	149	364	8.49E-112	329.29	pfam00006	ATP-synt_ab	 - 	cl21455
Q#3644 - >GFJPDDAG_03685 ATP synthase subunit alpha	superfamily	354812	149	364	8.49E-112	329.29	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#3645 - >GFJPDDAG_03686 ATP synthase gamma chain	specific	235535	1	284	4.11E-156	436.08	PRK05621	PRK05621	 - 	cl00365
Q#3645 - >GFJPDDAG_03686 ATP synthase gamma chain	superfamily	351055	1	284	4.11E-156	436.08	cl00365	F1-ATPase_gamma superfamily	 - 	 - 
Q#3645 - >GFJPDDAG_03686 ATP synthase gamma chain	specific	333944	5	284	6.75E-139	392.656	pfam00231	ATP-synt	 - 	cl00365
Q#3645 - >GFJPDDAG_03686 ATP synthase gamma chain	specific	273469	2	284	3.12E-137	388.575	TIGR01146	ATPsyn_F1gamma	 - 	cl00365
Q#3645 - >GFJPDDAG_03686 ATP synthase gamma chain	specific	223302	5	285	3.86E-133	378.101	COG0224	AtpG	 - 	cl00365
Q#3645 - >GFJPDDAG_03686 ATP synthase gamma chain	specific	213394	2	281	6.61E-120	344.561	cd12151	F1-ATPase_gamma	 - 	cl00365
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	specific	236447	1	464	0	993.482	PRK09280	PRK09280	 - 	cl28885
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	superfamily	355771	1	464	0	993.482	cl28885	RecA-like_NTPases superfamily	 - 	 - 
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	specific	223133	1	466	0	932.413	COG0055	AtpD	 - 	cl28885
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	specific	211621	2	463	0	900.238	TIGR01039	atpD	 - 	cl28885
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	specific	238553	76	350	0	578.799	cd01133	F1-ATPase_beta	 - 	cl28885
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	specific	333759	132	345	7.23E-101	300.4	pfam00006	ATP-synt_ab	 - 	cl21455
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	superfamily	354812	132	345	7.23E-101	300.4	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	specific	214640	144	265	2.40E-06	46.9829	smart00382	AAA	C	cl30760
Q#3646 - >GFJPDDAG_03687 ATP synthase subunit beta	superfamily	357636	144	265	2.40E-06	46.9829	cl30760	AAA superfamily	C	 - 
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	specific	234796	1	133	6.68E-60	180.727	PRK00571	atpC	 - 	cl35111
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	superfamily	234796	1	133	6.68E-60	180.727	cl35111	atpC superfamily	 - 	 - 
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	specific	223432	1	132	6.05E-51	157.815	COG0355	AtpC	 - 	cl33848
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	superfamily	223432	1	132	6.05E-51	157.815	cl33848	AtpC superfamily	 - 	 - 
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	specific	213395	4	125	4.38E-47	147.658	cd12152	F1-ATPase_delta	 - 	cl29826
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	superfamily	356702	4	125	4.38E-47	147.658	cl29826	F1-ATPase_delta superfamily	 - 	 - 
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	specific	273506	3	131	2.64E-45	143.549	TIGR01216	ATP_synt_epsi	 - 	cl36847
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	superfamily	273506	3	131	2.64E-45	143.549	cl36847	ATP_synt_epsi superfamily	 - 	 - 
Q#3647 - >GFJPDDAG_03688 ATP synthase epsilon chain	specific	308462	4	82	6.12E-35	115.589	pfam02823	ATP-synt_DE_N	 - 	cl29826
Q#3651 - >GFJPDDAG_03692 hypothetical protein	non-specific	227173	5	78	3.57E-16	65.5591	COG4836	YwzB	 - 	cl23817
Q#3651 - >GFJPDDAG_03692 hypothetical protein	superfamily	329100	5	78	3.57E-16	65.5591	cl23817	DUF1146 superfamily	 - 	 - 
Q#3651 - >GFJPDDAG_03692 hypothetical protein	specific	310896	17	64	4.66E-11	52.0204	pfam06612	DUF1146	 - 	cl23817
Q#3651 - >GFJPDDAG_03692 hypothetical protein	non-specific	131380	10	77	5.31E-09	47.3354	TIGR02327	int_mem_ywzB	 - 	cl23817
Q#3652 - >GFJPDDAG_03693 hypothetical protein	specific	312266	81	243	4.92E-32	115.485	pfam08680	DUF1779	 - 	cl20367
Q#3652 - >GFJPDDAG_03693 hypothetical protein	superfamily	312266	81	243	4.92E-32	115.485	cl20367	DUF1779 superfamily	 - 	 - 
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	specific	236486	1	417	0	705.254	PRK09369	PRK09369	 - 	cl00288
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	superfamily	260328	1	417	0	705.254	cl00288	EPT_RTPC-like superfamily	 - 	 - 
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	specific	223837	1	420	0	666.898	COG0766	MurA	 - 	cl00288
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	specific	238796	12	410	0	618.72	cd01555	UdpNAET	 - 	cl00288
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	specific	162190	1	416	0	616.548	TIGR01072	murA	 - 	cl00288
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	specific	333972	6	407	8.99E-132	385.491	pfam00275	EPSP_synthase	 - 	cl29622
Q#3653 - >GFJPDDAG_03694 UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	superfamily	333972	6	407	8.99E-132	385.491	cl29622	EPSP_synthase superfamily	 - 	 - 
Q#3654 - >GFJPDDAG_03695 Amidase enhancer	non-specific	274332	22	326	7.06E-141	401.789	TIGR02870	spore_II_D	 - 	cl26737
Q#3654 - >GFJPDDAG_03695 Amidase enhancer	superfamily	355563	22	326	7.06E-141	401.789	cl26737	SpoIID superfamily	 - 	 - 
Q#3654 - >GFJPDDAG_03695 Amidase enhancer	non-specific	225259	22	325	3.48E-89	272.374	COG2385	SpoIID	N	cl26737
Q#3654 - >GFJPDDAG_03695 Amidase enhancer	specific	337070	60	164	2.51E-34	120.677	pfam08486	SpoIID	 - 	cl38279
Q#3654 - >GFJPDDAG_03695 Amidase enhancer	superfamily	337070	60	164	2.51E-34	120.677	cl38279	SpoIID superfamily	 - 	 - 
Q#3655 - >GFJPDDAG_03696 hypothetical protein	non-specific	227939	35	134	1.16E-07	47.7671	COG5652	COG5652	N	cl01971
Q#3655 - >GFJPDDAG_03696 hypothetical protein	superfamily	321747	35	134	1.16E-07	47.7671	cl01971	VanZ superfamily	N	 - 
Q#3655 - >GFJPDDAG_03696 hypothetical protein	specific	309842	47	119	0.00208764	35.0997	pfam04892	VanZ	N	cl01971
Q#3656 - >GFJPDDAG_03697 Stage II sporulation protein Q	specific	334586	114	212	5.04E-27	100.709	pfam01551	Peptidase_M23	 - 	cl38048
Q#3656 - >GFJPDDAG_03697 Stage II sporulation protein Q	superfamily	334586	114	212	5.04E-27	100.709	cl38048	Peptidase_M23 superfamily	 - 	 - 
Q#3656 - >GFJPDDAG_03697 Stage II sporulation protein Q	specific	223810	113	215	3.24E-19	84.8431	COG0739	NlpD	N	cl34026
Q#3656 - >GFJPDDAG_03697 Stage II sporulation protein Q	superfamily	223810	113	215	3.24E-19	84.8431	cl34026	NlpD superfamily	N	 - 
Q#3656 - >GFJPDDAG_03697 Stage II sporulation protein Q	non-specific	236946	115	213	1.47E-06	48.8931	PRK11649	PRK11649	N	cl36042
Q#3656 - >GFJPDDAG_03697 Stage II sporulation protein Q	superfamily	236946	115	213	1.47E-06	48.8931	cl36042	PRK11649 superfamily	N	 - 
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	specific	314917	2	82	7.35E-41	128.639	pfam12116	SpoIIID	 - 	cl22854
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	superfamily	354960	2	82	7.35E-41	128.639	cl22854	HTH_XRE superfamily	 - 	 - 
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	non-specific	131891	2	81	5.71E-40	126.533	TIGR02844	spore_III_D	 - 	cl22854
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	non-specific	181905	20	72	0.00715647	33.3667	PRK09492	treR	C	cl32380
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	superfamily	181905	20	72	0.00715647	33.3667	cl32380	treR superfamily	C	 - 
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	non-specific	224268	16	64	0.0364437	31.4352	COG1349	GlpR	C	cl34234
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	superfamily	224268	16	64	0.0364437	31.4352	cl34234	GlpR superfamily	C	 - 
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	non-specific	259851	17	39	0.0540683	28.8306	cd00569	HTH_Hin_like	N	cl21459
Q#3658 - >GFJPDDAG_03699 Stage III sporulation protein D	superfamily	354815	17	39	0.0540683	28.8306	cl21459	HTH superfamily	N	 - 
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	specific	237563	1	333	0	617.685	PRK13928	PRK13928	 - 	cl36317
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	superfamily	237563	1	333	0	617.685	cl36317	PRK13928 superfamily	 - 	 - 
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	specific	336482	4	332	0	524.041	pfam06723	MreB_Mbl	 - 	cl38210
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	superfamily	336482	4	332	0	524.041	cl38210	MreB_Mbl superfamily	 - 	 - 
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	specific	212668	6	328	0	518.523	cd10225	MreB_like	 - 	cl17037
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	superfamily	354300	6	328	0	518.523	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	specific	224003	1	334	5.45E-175	488.662	COG1077	MreB	 - 	cl34093
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	superfamily	224003	1	334	5.45E-175	488.662	cl34093	MreB superfamily	 - 	 - 
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	non-specific	129982	2	332	4.82E-160	450.322	TIGR00904	mreB	 - 	cl31040
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	superfamily	129982	2	332	4.82E-160	450.322	cl31040	mreB superfamily	 - 	 - 
